id,base_health_regen,base_mana,base_mana_regen,base_armor,base_mr,base_attack_min,base_attack_max,base_str,base_agi,base_int,str_gain,agi_gain,int_gain,attack_range,projectile_speed,attack_rate,base_attack_time,attack_point,move_speed,turn_rate,cm_enabled,legs,day_vision,night_vision,1_pick,1_win,2_pick,2_win,3_pick,3_win,4_pick,4_win,5_pick,5_win,6_pick,6_win,7_pick,7_win,8_pick,8_win,turbo_picks,turbo_wins,pro_pick,pro_win,pro_ban,pub_pick,pub_win,gold_per_min,xp_per_min,kills_per_min,last_hits_per_min,hero_damage_per_min,hero_healing_per_min,tower_damage,carry,disabler,durable,escape,initiator,nuker,pusher,support,melee,ranged,agility,intelligent,strength
1,0.6664383355074041,0.030816677568067417,-0.5687972682613304,0.29965635977590954,0.0,0.38692920409287135,0.033390228971318214,-0.06297707548622794,1.2018042223511798,-1.8753997789141215,-1.7079861014049356,0.8376878024048272,-0.7164122917460592,-1.0146539039358557,-2.0942693767112734,-3.379444739061349,-0.27371993098639275,-1.0649269616895456,0.6852376175902213,0.30794545901545267,0.0,-0.05551273816533685,0.1062654520463729,-0.19990130766731876,1.0455494426142748,1.0589320815954752,1.3026925952132085,1.3307942109275301,1.3646692532627018,1.3831043960453318,1.2971911628308606,1.335563309707429,1.1950167751231693,1.2107619000163723,1.1069840526473864,1.1230441585728692,0.9613826432627437,0.9559565584971949,0.8071523202268894,0.7888156833493148,0.6443520088689222,0.7189595707638112,-0.23099527673351292,-0.06569142265050243,1.1879720840677577,1.2520198403718357,1.2716767742114907,1.792957566849504,2.401893038844384,1.1799328009817578,1.918440020272793,-0.06374611427335651,-0.3092815536975086,1.654628009073296,0.8639900886233802,-1.6955824957813173,-0.8082903768654761,1.1963998282428863,-0.8928053815224022,0.6396021490668313,-0.5525062514530824,-0.7679476477883046,1.0327955589886444,-1.0327955589886444,1.1019463300386794,-0.9074852129730301,-0.9374368665610919
2,3.2960162695263238,0.030816677568067417,-0.5687972682613304,-0.45865769353455543,0.0,0.6634665026952695,0.30051206074186393,1.138431749174114,0.3538740740066772,-0.45017257205803723,0.21592254272113892,-0.6141624675827022,-0.9447802202203816,-1.0146539039358557,-0.15306952255032572,0.10297477044231963,-0.27371993098639275,-0.033278967552797814,1.0320517587379254,0.07077007443212342,0.0,-0.05551273816533685,0.1062654520463729,-0.19990130766731876,1.5230308874720337,1.6460967200582286,1.5834540536440616,1.64835102613961,1.5086488187312124,1.5515364109910397,1.362156308501648,1.3659085764122718,1.1596784362057284,1.184419933028155,0.9947410083429148,0.9852120600951758,0.7567140698128378,0.7624589425855414,0.30232880592162903,0.3200986055550697,0.7297521890383566,0.7782078686874968,0.2766924555498624,0.15617688420022194,0.028492357698587885,1.3296773317193795,1.3689759826836976,0.2461142841291642,0.19498144950525031,1.2117049449032864,0.15699428973102028,0.9847780026606505,-0.3896299281414339,-0.6596855004020252,0.8639900886233802,0.5897678246195885,1.237179148263484,-0.8358409758957153,1.12006493318265,-1.5634719199411433,-0.5525062514530824,-0.7679476477883046,1.0327955589886444,-1.0327955589886444,-0.9074852129730301,-0.9074852129730301,1.0667385033281391
3,-0.6483506315020557,0.030816677568067417,-0.5687972682613304,0.29965635977590954,0.0,-0.3044140424131239,-0.36729251868450036,0.537727336843943,0.9898216852650541,0.7375167669886996,0.05559682237729991,0.7057014142241431,0.31124338638839194,0.25391923669780153,-0.15306952255032572,0.10297477044231963,-0.27371993098639275,-1.0649269616895456,0.33842347644251736,0.16564022826545513,0.0,1.665382144960107,0.1062654520463729,2.554294486860187,-1.0043277947923108,-0.9972151870221677,-1.0136108559333679,-0.9998400485713904,-1.0288522668342222,-1.0148255629570262,-1.0336315025771414,-1.0096923027668516,-1.046315420476056,-1.022655132946936,-1.0337350130465779,-1.0051846875376258,-0.9986918073005334,-0.9730278711648809,-0.9068216665338412,-0.8731417307668198,-0.8869560724900949,-0.9010492501442725,-0.7960025916940434,-0.683753134591806,-0.7318910860435127,-1.0575044314631035,-1.040026650716071,-1.6612714178718562,-1.4219636753570852,-1.3332115905431126,-1.5754334695117642,-1.3883740792507169,-0.37468610694498217,-0.8492357718255359,-1.157420684759623,0.5897678246195885,1.237179148263484,-0.8358409758957153,-0.8928053815224022,0.6396021490668313,-0.5525062514530824,1.302172098423647,-0.9682458365518541,0.9682458365518541,1.1019463300386794,1.1019463300386794,1.0667385033281391
4,-0.6483506315020557,0.030816677568067417,-0.5687972682613304,1.0579704130863745,0.0,1.2165410999000656,1.101877556053501,0.8380795430090285,1.2018042223511798,-0.6877104398673847,0.05559682237729991,1.233646966946881,-0.4880443632717368,-1.0146539039358557,-0.15306952255032572,0.10297477044231963,-0.27371993098639275,0.27621543068822607,-1.0488330881482986,0.30794545901545267,0.0,-0.05551273816533685,0.1062654520463729,-0.19990130766731876,-0.005745267165186177,0.04263982126472688,-0.43825120561527375,-0.4157682727389102,-0.6454617821864405,-0.6072938712058363,-0.7860033814690771,-0.7526864725115503,-0.8763325496126931,-0.8438351715370673,-0.9574778401639898,-0.9391449341768612,-1.0127077412154524,-0.991707968875842,-1.0630727637532056,-1.0491063251024015,-0.45463093777352914,-0.471707344320307,-1.1153545523239086,-1.0957942758860084,-0.836916423576952,-0.6897807385658419,-0.6599810563516005,0.7811127127392066,1.0799311462204475,1.1598515641034408,0.7181617065049986,0.8913866702231763,-0.32909212290949214,0.18270132036558778,0.8639900886233802,0.5897678246195885,-0.8082903768654761,-0.8358409758957153,1.12006493318265,0.6396021490668313,-0.5525062514530824,-0.7679476477883046,1.0327955589886444,-1.0327955589886444,1.1019463300386794,-0.9074852129730301,-0.9374368665610919
5,-0.6483506315020557,0.030816677568067417,-0.5687972682613304,-0.45865769353455543,0.0,0.5251978533940704,0.4340729766271368,-1.2643859001465698,-0.49405607433782533,-0.45017257205803723,-0.746031779341898,-0.48217607940201757,0.9963471718113589,1.2687777492047274,-0.15306952255032572,0.10297477044231963,-0.27371993098639275,0.48254502951557576,-1.3956472292960025,-0.4984508485678687,0.0,-0.05551273816533685,0.1062654520463729,-0.19990130766731876,1.0327707317894659,1.0817808068862838,0.755948851857551,0.7553679609542269,0.5263555792184974,0.4978822087343735,0.36232687147075104,0.3281004551066475,0.22044311486800952,0.16914707783301267,0.13043434448583593,0.09010878283603146,0.05133524182547591,-0.012412657745551905,-0.04624361116426679,-0.07472586678864657,0.4531575756537708,0.4450793675761594,-0.059036528702047085,0.07693820318210609,-0.8411174370782896,0.4347934412660101,0.4124145325621792,-1.41703300481075,-1.2143828823004341,-1.3738542716725948,-1.2997748790328736,-1.2240817855211181,-0.3600750836891008,-0.8921228444101849,-1.157420684759623,0.5897678246195885,-0.8082903768654761,-0.8358409758957153,-0.8928053815224022,0.6396021490668313,-0.5525062514530824,1.302172098423647,-0.9682458365518541,0.9682458365518541,-0.9074852129730301,1.1019463300386794,-0.9374368665610919
6,-0.6483506315020557,0.030816677568067417,-0.5687972682613304,-0.45865769353455543,0.0,0.38692920409287135,0.4340729766271368,-1.5647381063116554,0.7778391481789285,-1.1627861754860793,-1.2270089403734172,0.9696741905855119,-1.1731481486947042,1.3956350632680932,0.6018415318455985,0.10297477044231963,-0.27371993098639275,0.9983690265839493,0.6852376175902213,-1.257412079234526,0.0,-0.05551273816533685,0.1062654520463729,-0.19990130766731876,1.4425495837196323,1.3564415254862097,1.007794536037439,0.965271353208285,0.8583247904846683,0.829594050857435,0.746857153211889,0.7420346646069932,0.6485596799428768,0.650785129316126,0.5323842003188468,0.5407668210139323,0.41152677429284745,0.4204016816706785,0.04840082259577727,0.04613237771942201,1.4633413299807407,1.600785621802848,-0.23099527673351292,-0.36679841051934264,-0.2907846684030676,0.8292193349710292,0.809233321295491,1.2346983369955467,0.9269768776523887,0.8634002800125606,1.2516600415000518,0.7943614818091749,-0.2314772282863846,1.7970554476568839,0.8639900886233802,0.5897678246195885,-0.8082903768654761,-0.8358409758957153,-0.8928053815224022,-1.5634719199411433,1.809934272001477,-0.7679476477883046,-0.9682458365518541,0.9682458365518541,1.1019463300386794,-0.9074852129730301,-0.9374368665610919
7,0.6664383355074041,0.030816677568067417,-0.5687972682613304,1.0579704130863745,0.0,0.11039190549047326,0.5676338925124096,0.23737513067885754,-1.341986222682328,-0.45017257205803723,1.6588540258156956,-1.0101216321247557,-0.37386039903457546,-1.0146539039358557,-2.0942693767112734,0.10297477044231963,-0.27371993098639275,0.657925188518823,1.0320517587379254,2.1579134587654285,0.0,-0.05551273816533685,0.1062654520463729,-0.19990130766731876,1.4952617658719685,1.3966648023002368,1.4135149774165372,1.308681615941558,1.4645081446918866,1.416498205655036,1.6053794758300832,1.5830939852569326,1.850687279761336,1.8753430033944665,2.061402156361873,2.173467413248446,2.1598348387185355,2.2529897580507194,2.2352777726465765,2.3693659897657144,1.4706571725294595,1.339114316561685,0.7761916760222155,0.8376295409560182,-0.08913602033886414,1.7636522978851494,1.7511625755999893,-0.009754529553899513,0.8614250482660778,0.10147250932534023,0.041557293049174285,0.5453205209064902,-0.37093586604742984,-0.5649103646902699,-1.157420684759623,0.5897678246195885,-0.8082903768654761,-0.8358409758957153,1.12006493318265,0.6396021490668313,-0.5525062514530824,1.302172098423647,1.0327955589886444,-1.0327955589886444,-0.9074852129730301,-0.9074852129730301,1.0667385033281391
8,-0.2100876424989025,0.030816677568067417,-0.5687972682613304,-0.45865769353455543,0.0,-0.580951341015522,-1.1686580139961376,-0.36332928165131345,3.3216295932124362,-1.4003240432954267,-1.0666832200295775,0.8376878024048272,-1.1731481486947042,-1.0146539039358557,-2.0942693767112734,-3.379444739061349,1.2690651345732697,-0.755432563448521,-0.00839066470518664,0.30794545901545267,0.0,-0.05551273816533685,0.1062654520463729,-0.19990130766731876,1.8039167811788883,1.8962426604815579,1.7470102404443357,1.8397164158302404,1.7317028757109998,1.8875099392928636,1.649777607090948,1.8125413590149788,1.5013603886525066,1.648267612603284,1.239186634118971,1.3733969518011337,0.9137644062441089,0.9982511193522011,0.3037652307173127,0.37207391277874685,1.6154205687339591,1.7724390824833325,-0.04265950508000273,-0.08153915885412559,-0.46722723545924566,1.5982777950171185,1.733104782100055,1.6650231600079721,1.8337771841630228,1.4279328955777881,1.6796546719879284,1.0057313406721915,1.547578602818829,1.9611911575487506,0.8639900886233802,-1.6955824957813173,-0.8082903768654761,1.1963998282428863,-0.8928053815224022,-1.5634719199411433,1.809934272001477,-0.7679476477883046,1.0327955589886444,-1.0327955589886444,1.1019463300386794,-0.9074852129730301,-0.9374368665610919
9,-0.6483506315020557,0.030816677568067417,1.2811925353951934,-1.9752858001554856,0.0,-0.580951341015522,-0.634414350455046,-0.36332928165131345,1.6257692965234312,0.4999788991793523,-0.746031779341898,1.233646966946881,-0.6022283275088981,1.4210065260807663,-0.15306952255032572,0.10297477044231963,-0.27371993098639275,-0.5491029646211719,-1.0488330881482986,0.30794545901545267,0.0,-0.05551273816533685,0.1062654520463729,-0.19990130766731876,-0.4037283860262981,-0.3755394530680893,-0.3536886302502289,-0.34120061220350817,-0.37235768578188494,-0.35547274312046706,-0.44248036728793855,-0.42124184515579766,-0.5153042217762344,-0.4848208852222926,-0.5801838831844717,-0.5616598631373686,-0.6799191564663518,-0.6500031626347708,-0.7299818139096779,-0.7100144111069656,-0.3454907821465469,-0.30518214141265476,-0.8041911035050656,-0.9214691776461535,-0.9083336530996907,-0.4799213588184549,-0.45782185594989727,-0.9518169799324523,-0.8866237353688795,-0.8756288642854347,-0.8095962709215475,-1.140042725273164,-0.3611401052902474,-0.6427424593809293,0.8639900886233802,0.5897678246195885,-0.8082903768654761,1.1963998282428863,-0.8928053815224022,0.6396021490668313,-0.5525062514530824,1.302172098423647,-0.9682458365518541,0.9682458365518541,1.1019463300386794,-0.9074852129730301,-0.9374368665610919
10,-0.2100876424989025,0.030816677568067417,1.7436899863093243,-1.9752858001554856,0.0,-1.9636378340275127,-1.5693407616519561,0.537727336843943,1.2018042223511798,-0.21263470424868985,0.8572254240964978,2.289538072392357,-0.7164122917460592,0.00020460857107004708,0.7096859681878733,-2.2186382358934584,-0.27371993098639275,0.9983690265839493,-1.0488330881482986,-1.257412079234526,0.0,-1.7764076212907804,0.1062654520463729,-0.19990130766731876,0.04438659837829443,0.051922115914117786,0.246045946806827,0.2647343684459294,0.4293571009856301,0.4632162539966806,0.6288107299808243,0.654404965857294,0.865660336029494,0.9251997071585973,1.2274457299030221,1.3208182631497933,1.612314958734459,1.7616679427850634,2.3653540180334836,2.570378924931984,0.24466270171088725,0.23341508356144625,0.9153963768095925,1.0594978478067425,1.5996714071988398,0.7151884727366339,0.7659362134389412,1.6999143618738444,1.5278686470269052,0.8744843793058423,1.8515738944776403,0.2956698491012394,-0.01573693875347715,3.6311396381905174,0.8639900886233802,0.5897678246195885,1.237179148263484,1.1963998282428863,-0.8928053815224022,0.6396021490668313,-0.5525062514530824,-0.7679476477883046,-0.9682458365518541,0.9682458365518541,1.1019463300386794,-0.9074852129730301,-0.9374368665610919
